ts,prompt_id,variant,logit_entropy,gap_state_to_candidates,operator_strength,risk_score,candidate_coherence,candidate_variance,degeneracy_ratio_topk,degenerate
20260305T135202Z,p01_king_is_to_queen_as_man_is_to,raw,6.467029094696045,3.951824903488159,3.7612380981445312,1.0,0.9087713041282276,0.01027250095062038,0.125,False
20260305T135202Z,p01_king_is_to_queen_as_man_is_to,compressed,6.467029094696045,3.951824903488159,3.7612380981445312,1.0,0.9087713041282276,0.01027250095062038,0.125,False
20260305T135202Z,p01_king_is_to_queen_as_man_is_to,compressed_vectorized_proxy_attn_weighted,1.4485219717025757,1.2447718381881714,1.110484004020691,0.6088059973639286,0.5505715496481856,0.00950919203877831,0.75,True
20260305T135202Z,p01_king_is_to_queen_as_man_is_to,compressed_vectorized_proxy_pca1,1.5526256561279297,4.597285747528076,4.473029613494873,1.0,0.7787271155699244,0.00891710543126152,0.75,True
