ts,prompt_id,variant,compression_mode,compression_outcome,compression_rejection_reason,compression_valid,logit_entropy,gap_state_to_candidates,operator_strength,risk_score,candidate_coherence,candidate_variance,degeneracy_ratio_topk,degenerate,topk_overlap_vs_raw,top1_match_vs_raw,rank_correlation_vs_raw,raw_token_count,attempted_token_count,effective_token_count,token_delta,attempted_token_delta,attempted_tokens_saved,tokens_saved,compression_ratio,delta_vs_raw_logit_entropy,delta_vs_raw_gap_state_to_candidates,delta_vs_raw_candidate_coherence,delta_vs_raw_degeneracy_ratio_topk
20260308T140825Z,reasoning_03,raw,none,none,,True,2.7446203231811523,6.544732570648193,6.411713123321533,1.0,0.8047164566252751,0.007285975721852879,1.0,True,1.0,True,1.0,10,,10,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,reasoning_03,compressed,compressed,compressed_shorter,,True,3.841054677963257,5.6464385986328125,5.483851909637451,1.0,0.9895604956068603,0.001976838352433508,0.8,True,0.2,False,-17.25,10,11,8,2.0,2.0,2,2.0,0.8,1.0964343547821045,-0.8982939720153809,0.1848440389815852,-0.19999999999999996
20260308T140825Z,transition_01,raw,none,none,,True,3.7858633995056152,4.697227954864502,4.585573673248291,1.0,0.46275537571450986,0.012906004322731245,0.6,False,1.0,True,1.0,18,,18,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,transition_01,compressed,compressed,compressed_shorter,,True,4.882457256317139,5.546525955200195,5.420965671539307,1.0,0.90214986462492,0.0038902478385422932,0.9,True,0.0,False,,18,21,17,1.0,3.0,3,1.0,0.9444444444444444,1.0965938568115234,0.8492980003356934,0.4393944889104101,0.30000000000000004
20260308T140825Z,transition_02,raw,none,none,,True,4.563712120056152,7.146081924438477,7.0198798179626465,1.0,0.7647583681956778,0.0065332367428746025,1.0,True,1.0,True,1.0,30,,30,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,transition_02,compressed,raw_fallback,raw_fallback,numeric_anchor_lost,True,4.563712120056152,7.146081924438477,7.0198798179626465,1.0,0.7647583681956778,0.0065332367428746025,1.0,True,1.0,True,1.0,30,11,30,0.0,21.0,21,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,transition_03,raw,none,none,,True,3.0825541019439697,4.256125450134277,4.073827743530273,1.0,0.8464804272488818,0.008036728679607488,0.9,True,1.0,True,1.0,11,,11,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,transition_03,compressed,compressed,compressed_shorter,,True,4.9437689781188965,6.778391361236572,6.657871246337891,1.0,0.5331134790341732,0.005757518296165507,0.8,True,0.1,False,,11,15,12,-1.0,1.0,1,-1.0,1.0909090909090908,1.8612148761749268,2.522265911102295,-0.3133669482147087,-0.09999999999999998
20260308T140825Z,contrast_degeneracy_01,raw,none,none,,True,3.261909008026123,7.2399067878723145,7.1588006019592285,1.0,0.45033352066692883,0.009510594552332384,1.0,True,1.0,True,1.0,19,,19,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,contrast_degeneracy_01,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,3.261909008026123,7.2399067878723145,7.1588006019592285,1.0,0.45033352066692883,0.009510594552332384,1.0,True,1.0,True,1.0,19,48,19,0.0,-22.0,-22,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,hallucination_01,raw,none,none,,True,6.1503472328186035,6.814836025238037,6.687980651855469,1.0,0.6727576434207994,0.01042330057608639,1.0,True,1.0,True,1.0,10,,10,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,hallucination_01,compressed,compressed,compressed_shorter,,True,5.3089094161987305,7.348896503448486,7.227702617645264,1.0,0.6694959562220225,0.009989450311075277,0.6,False,0.6,True,0.48571428571428577,10,9,8,2.0,1.0,1,2.0,0.8,-0.841437816619873,0.5340604782104492,-0.0032616871987768414,-0.4
20260308T140825Z,hallucination_02,raw,none,none,,True,4.849016189575195,7.889267921447754,7.765988826751709,1.0,0.5430250185086309,0.01166645578141057,0.8,True,1.0,True,1.0,10,,10,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,hallucination_02,compressed,raw_fallback,raw_fallback,recall_anchor_lost,True,4.849016189575195,7.889267921447754,7.765988826751709,1.0,0.5430250185086309,0.01166645578141057,0.8,True,1.0,True,1.0,10,11,10,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,hallucination_03,raw,none,none,,True,4.648830413818359,7.34814977645874,7.227925777435303,1.0,0.5059359406219052,0.012632479610336124,0.6,False,1.0,True,1.0,14,,14,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,hallucination_03,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,4.648830413818359,7.34814977645874,7.227925777435303,1.0,0.5059359406219052,0.012632479610336124,0.6,False,1.0,True,1.0,14,15,14,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,random_baseline_math_01,raw,none,none,,True,5.439230918884277,4.340381145477295,4.204257965087891,1.0,0.8272994570951631,0.007741502684313563,0.8,True,1.0,True,1.0,22,,22,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,random_baseline_math_01,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,5.439230918884277,4.340381145477295,4.204257965087891,1.0,0.8272994570951631,0.007741502684313563,0.8,True,1.0,True,1.0,22,27,22,0.0,-2.0,-2,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,random_baseline_recall_01,raw,none,none,,True,4.965365409851074,7.982873439788818,7.843663692474365,1.0,0.6600122104723701,0.01099731711955449,0.7,False,1.0,True,1.0,10,,10,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,random_baseline_recall_01,compressed,raw_fallback,raw_fallback,coverage_below_threshold,True,4.965365409851074,7.982873439788818,7.843663692474365,1.0,0.6600122104723701,0.01099731711955449,0.7,False,1.0,True,1.0,10,11,10,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,random_baseline_degeneracy_01,raw,none,none,,True,4.770285606384277,1.4712872505187988,1.373818039894104,0.8649126636477281,0.881947985273281,0.007223608571504362,1.0,True,1.0,True,1.0,19,,19,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T140825Z,random_baseline_degeneracy_01,compressed,raw_fallback,raw_fallback,coverage_below_threshold,True,4.770285606384277,1.4712872505187988,1.373818039894104,0.8649126636477281,0.881947985273281,0.007223608571504362,1.0,True,1.0,True,1.0,19,25,19,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0
