ts,prompt_id,variant,compression_mode,compression_outcome,compression_rejection_reason,compression_valid,logit_entropy,gap_state_to_candidates,operator_strength,risk_score,candidate_coherence,candidate_variance,degeneracy_ratio_topk,degenerate,topk_overlap_vs_raw,top1_match_vs_raw,rank_correlation_vs_raw,raw_token_count,attempted_token_count,effective_token_count,token_delta,attempted_token_delta,attempted_tokens_saved,tokens_saved,compression_ratio,delta_vs_raw_logit_entropy,delta_vs_raw_gap_state_to_candidates,delta_vs_raw_candidate_coherence,delta_vs_raw_degeneracy_ratio_topk
20260308T125152Z,p03_who_was_the_president_of_france_in_1,compressed_vectorized_proxy_attn_weighted,raw_fallback,raw_fallback,coverage_below_threshold,True,2.2708775997161865,6.384382247924805,6.349283218383789,1.0,0.9101667152988917,0.0061565831644728695,0.4,False,0.0,False,,10,9,21,-11.0,1.0,1,-11.0,2.1,-3.879469633102417,-0.4304537773132324,0.23740907187809235,-0.6
20260308T125152Z,p03_who_was_the_president_of_france_in_1,compressed_vectorized_proxy_pca1,raw_fallback,raw_fallback,coverage_below_threshold,True,1.8873332738876343,5.501861572265625,5.35223388671875,1.0,0.7877632668957669,0.009842900569966988,1.0,True,0.2,False,-13.25,10,9,21,-11.0,1.0,1,-11.0,2.1,-4.263013958930969,-1.312974452972412,0.11500562347496757,0.0
20260308T125152Z,p04_if_all_roses_are_flowers_and_some_fl,raw,none,none,,True,4.916565895080566,8.636602401733398,8.530171394348145,1.0,0.43276177710507296,0.013001633546488256,0.9,True,1.0,True,1.0,19,,19,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T125152Z,p04_if_all_roses_are_flowers_and_some_fl,compressed,compressed,compressed_shorter,,True,5.097595691680908,6.048152446746826,5.903836727142334,1.0,0.9223868281485607,0.0041247742973707195,0.9,True,0.5555555555555556,True,-0.4571428571428571,19,20,16,3.0,3.0,3,3.0,0.8421052631578947,0.1810297966003418,-2.5884499549865723,0.4896250510434877,0.0
20260308T125152Z,p04_if_all_roses_are_flowers_and_some_fl,compressed_vectorized_proxy_mean,compressed,compressed_shorter,,True,4.495113372802734,5.224663257598877,5.080206394195557,1.0,0.7325432090650514,0.013761043900619304,0.5,False,0.1111111111111111,False,,19,20,20,-1.0,3.0,3,-1.0,1.0526315789473684,-0.42145252227783203,-3.4119391441345215,0.2997814319599785,-0.4
20260308T125152Z,p04_if_all_roses_are_flowers_and_some_fl,compressed_vectorized_proxy_attn_weighted,compressed,compressed_shorter,,True,4.495113372802734,5.224663257598877,5.080206394195557,1.0,0.7325432090650514,0.013761043900619304,0.5,False,0.1111111111111111,False,,19,20,20,-1.0,3.0,3,-1.0,1.0526315789473684,-0.42145252227783203,-3.4119391441345215,0.2997814319599785,-0.4
20260308T125152Z,p04_if_all_roses_are_flowers_and_some_fl,compressed_vectorized_proxy_pca1,compressed,compressed_shorter,,True,1.151465892791748,3.7766032218933105,3.651407480239868,1.0,0.5100105092100427,0.00784292227122476,0.9,True,0.1111111111111111,False,1.0,19,20,20,-1.0,3.0,3,-1.0,1.0526315789473684,-3.7651000022888184,-4.859999179840088,0.07724873210496969,0.0
20260308T125152Z,p05_summarize_the_sentence_the_quick_bro,raw,none,none,,True,2.8439908027648926,3.0544755458831787,2.9267523288726807,1.0,0.43785981534348517,0.010422925641454679,1.0,True,1.0,True,1.0,19,,19,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T125152Z,p05_summarize_the_sentence_the_quick_bro,compressed,raw_fallback,raw_fallback,coverage_below_threshold,True,2.8439908027648926,3.0544755458831787,2.9267523288726807,1.0,0.43785981534348517,0.010422925641454679,1.0,True,1.0,True,1.0,19,5,19,0.0,15.0,15,0.0,1.0,0.0,0.0,0.0,0.0
20260308T125152Z,p05_summarize_the_sentence_the_quick_bro,compressed_vectorized_proxy_mean,raw_fallback,raw_fallback,coverage_below_threshold,True,3.1595816612243652,6.098185062408447,5.907309055328369,1.0,0.9310616230093853,0.005622813892436542,0.7,False,0.1,False,,19,5,20,-1.0,15.0,15,-1.0,1.0526315789473684,0.31559085845947266,3.0437095165252686,0.49320180766590016,-0.30000000000000004
20260308T125152Z,p05_summarize_the_sentence_the_quick_bro,compressed_vectorized_proxy_attn_weighted,raw_fallback,raw_fallback,coverage_below_threshold,True,3.1595816612243652,6.098185062408447,5.907309055328369,1.0,0.9310616230093853,0.005622813892436542,0.7,False,0.1,False,,19,5,20,-1.0,15.0,15,-1.0,1.0526315789473684,0.31559085845947266,3.0437095165252686,0.49320180766590016,-0.30000000000000004
20260308T125152Z,p05_summarize_the_sentence_the_quick_bro,compressed_vectorized_proxy_pca1,raw_fallback,raw_fallback,coverage_below_threshold,True,5.859681606292725,6.506040096282959,6.414245128631592,1.0,0.6211108649450885,0.016965816087401407,0.5,False,0.0,False,,19,5,22,-3.0,15.0,15,-3.0,1.1578947368421053,3.015690803527832,3.4515645503997803,0.18325104960160332,-0.5
20260308T125152Z,p06_translate_good_night_to_spanish,raw,none,none,,True,3.9336752891540527,2.079526662826538,2.0130856037139893,1.0,0.7892964228290683,0.006835886602761786,1.0,True,1.0,True,1.0,9,,9,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T125152Z,p06_translate_good_night_to_spanish,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,3.9336752891540527,2.079526662826538,2.0130856037139893,1.0,0.7892964228290683,0.006835886602761786,1.0,True,1.0,True,1.0,9,9,9,0.0,-1.0,-1,0.0,1.0,0.0,0.0,0.0,0.0
20260308T125152Z,p06_translate_good_night_to_spanish,compressed_vectorized_proxy_mean,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,2.0356273651123047,6.426921367645264,6.244587421417236,1.0,0.9546589414251678,0.004590238751574435,0.9,True,0.2222222222222222,False,-12.0,9,9,20,-11.0,-1.0,-1,-11.0,2.2222222222222223,-1.898047924041748,4.347394704818726,0.16536251859609952,-0.09999999999999998
20260308T125152Z,p06_translate_good_night_to_spanish,compressed_vectorized_proxy_attn_weighted,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,2.0356273651123047,6.426921367645264,6.244587421417236,1.0,0.9546589414251678,0.004590238751574435,0.9,True,0.2222222222222222,False,-12.0,9,9,20,-11.0,-1.0,-1,-11.0,2.2222222222222223,-1.898047924041748,4.347394704818726,0.16536251859609952,-0.09999999999999998
20260308T125152Z,p06_translate_good_night_to_spanish,compressed_vectorized_proxy_pca1,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,1.9758954048156738,5.341836929321289,5.260279655456543,1.0,0.4385758480357424,0.007274749797063019,0.9,True,0.5555555555555556,False,0.5142857142857142,9,9,20,-11.0,-1.0,-1,-11.0,2.2222222222222223,-1.957779884338379,3.262310266494751,-0.3507205747933259,-0.09999999999999998
20260308T125152Z,p07_write_a_short_python_function_that_r,raw,none,none,,True,2.6912214756011963,8.742573738098145,8.584917068481445,1.0,0.8277931342791292,0.007741204384362309,0.9,True,1.0,True,1.0,14,,14,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T125152Z,p07_write_a_short_python_function_that_r,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,2.6912214756011963,8.742573738098145,8.584917068481445,1.0,0.8277931342791292,0.007741204384362309,0.9,True,1.0,True,1.0,14,82,14,0.0,-63.0,-63,0.0,1.0,0.0,0.0,0.0,0.0
20260308T125152Z,p07_write_a_short_python_function_that_r,compressed_vectorized_proxy_mean,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,3.546402931213379,6.342060089111328,6.163906097412109,1.0,0.9553132432098342,0.0049450466300549455,0.8,True,0.1,False,,14,82,20,-6.0,-63.0,-63,-6.0,1.4285714285714286,0.8551814556121826,-2.4005136489868164,0.1275201089307051,-0.09999999999999998
20260308T125152Z,p07_write_a_short_python_function_that_r,compressed_vectorized_proxy_attn_weighted,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,3.546402931213379,6.342060089111328,6.163906097412109,1.0,0.9553132432098342,0.0049450466300549455,0.8,True,0.1,False,,14,82,20,-6.0,-63.0,-63,-6.0,1.4285714285714286,0.8551814556121826,-2.4005136489868164,0.1275201089307051,-0.09999999999999998
20260308T125152Z,p07_write_a_short_python_function_that_r,compressed_vectorized_proxy_pca1,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,1.0759499073028564,3.924372911453247,3.8507637977600098,1.0,0.7712018730450222,0.00718142792181525,1.0,True,0.5,False,-0.8,14,82,20,-6.0,-63.0,-63,-6.0,1.4285714285714286,-1.6152715682983398,-4.8182008266448975,-0.05659126123410696,0.09999999999999998
20260308T125152Z,p08_explain_why_the_statement_all_swans_,raw,none,none,,True,2.655712366104126,4.120472431182861,4.034493446350098,1.0,0.7972607644681601,0.008157507719451113,0.9,True,1.0,True,1.0,17,,17,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T125152Z,p08_explain_why_the_statement_all_swans_,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,2.655712366104126,4.120472431182861,4.034493446350098,1.0,0.7972607644681601,0.008157507719451113,0.9,True,1.0,True,1.0,17,21,17,0.0,-3.0,-3,0.0,1.0,0.0,0.0,0.0,0.0
20260308T125152Z,p08_explain_why_the_statement_all_swans_,compressed_vectorized_proxy_mean,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,0.41438665986061096,4.115812301635742,3.9534518718719482,1.0,0.9438913210794591,0.006681664687938743,0.7,False,0.0,False,,17,21,20,-3.0,-3.0,-3,-3.0,1.1764705882352942,-2.241325706243515,-0.004660129547119141,0.14663055661129898,-0.20000000000000007
20260308T125152Z,p08_explain_why_the_statement_all_swans_,compressed_vectorized_proxy_attn_weighted,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,0.41438665986061096,4.115812301635742,3.9534518718719482,1.0,0.9438913210794591,0.006681664687938743,0.7,False,0.0,False,,17,21,20,-3.0,-3.0,-3,-3.0,1.1764705882352942,-2.241325706243515,-0.004660129547119141,0.14663055661129898,-0.20000000000000007
20260308T125152Z,p08_explain_why_the_statement_all_swans_,compressed_vectorized_proxy_pca1,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,2.292567253112793,5.200095176696777,5.0631184577941895,1.0,0.4803619241927846,0.010415745318698731,0.8,True,0.3,False,-19.0,17,21,20,-3.0,-3.0,-3,-3.0,1.1764705882352942,-0.363145112991333,1.079622745513916,-0.31689884027537546,-0.09999999999999998
