ts,prompt_id,variant,compression_mode,compression_outcome,compression_rejection_reason,compression_valid,logit_entropy,gap_state_to_candidates,operator_strength,risk_score,candidate_coherence,candidate_variance,degeneracy_ratio_topk,degenerate,topk_overlap_vs_raw,top1_match_vs_raw,rank_correlation_vs_raw,raw_token_count,attempted_token_count,effective_token_count,token_delta,attempted_token_delta,attempted_tokens_saved,tokens_saved,compression_ratio,delta_vs_raw_logit_entropy,delta_vs_raw_gap_state_to_candidates,delta_vs_raw_candidate_coherence,delta_vs_raw_degeneracy_ratio_topk
20260308T143516Z,anchored_01,raw,none,none,,True,5.122995376586914,0.6914474964141846,0.5492606163024902,0.5487922593057463,0.9101140670774309,0.006637285684897878,0.2,False,1.0,True,1.0,4,,4,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,anchored_01,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,5.122995376586914,0.6914474964141846,0.5492606163024902,0.5487922593057463,0.9101140670774309,0.006637285684897878,0.2,False,1.0,True,1.0,4,19,4,0.0,-18.0,-18,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,anchored_02,raw,none,none,,True,5.1633124351501465,8.245718002319336,8.110383033752441,1.0,0.6638556566966416,0.010885276849163836,0.7,False,1.0,True,1.0,7,,7,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,anchored_02,compressed,raw_fallback,raw_fallback,coverage_below_threshold,True,5.1633124351501465,8.245718002319336,8.110383033752441,1.0,0.6638556566966416,0.010885276849163836,0.7,False,1.0,True,1.0,7,4,7,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,anchored_03,raw,none,none,,True,6.335186004638672,4.5175981521606445,4.418461322784424,1.0,0.5637600530133643,0.009292866432483301,0.3,False,1.0,True,1.0,5,,5,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,anchored_03,compressed,raw_fallback,raw_fallback,coverage_below_threshold,True,6.335186004638672,4.5175981521606445,4.418461322784424,1.0,0.5637600530133643,0.009292866432483301,0.3,False,1.0,True,1.0,5,4,5,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,reasoning_01,raw,none,none,,True,6.467029094696045,3.9511687755584717,3.7612380981445312,1.0,0.8950136454883234,0.010595117476847531,0.1,False,1.0,True,1.0,8,,8,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,reasoning_01,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,6.467029094696045,3.9511687755584717,3.7612380981445312,1.0,0.8950136454883234,0.010595117476847531,0.1,False,1.0,True,1.0,8,7,8,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,reasoning_02,raw,none,none,,True,5.923001766204834,3.962442636489868,3.8189280033111572,1.0,0.7745643316831143,0.013519265367174464,0.0,False,1.0,True,1.0,8,,8,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,reasoning_02,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,5.923001766204834,3.962442636489868,3.8189280033111572,1.0,0.7745643316831143,0.013519265367174464,0.0,False,1.0,True,1.0,8,9,8,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,reasoning_03,raw,none,none,,True,2.7446203231811523,6.544732570648193,6.411713123321533,1.0,0.8047164566252751,0.007285975721852879,1.0,True,1.0,True,1.0,10,,10,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,reasoning_03,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,2.7446203231811523,6.544732570648193,6.411713123321533,1.0,0.8047164566252751,0.007285975721852879,1.0,True,1.0,True,1.0,10,13,10,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,transition_01,raw,none,none,,True,3.7858633995056152,4.697227954864502,4.585573673248291,1.0,0.46275537571450986,0.012906004322731245,0.6,False,1.0,True,1.0,18,,18,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,transition_01,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,3.7858633995056152,4.697227954864502,4.585573673248291,1.0,0.46275537571450986,0.012906004322731245,0.6,False,1.0,True,1.0,18,24,18,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,transition_02,raw,none,none,,True,4.563712120056152,7.146081924438477,7.0198798179626465,1.0,0.7647583681956778,0.0065332367428746025,1.0,True,1.0,True,1.0,30,,30,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,transition_02,compressed,raw_fallback,raw_fallback,recall_anchor_lost,True,4.563712120056152,7.146081924438477,7.0198798179626465,1.0,0.7647583681956778,0.0065332367428746025,1.0,True,1.0,True,1.0,30,15,30,0.0,17.0,17,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,transition_03,raw,none,none,,True,3.0825541019439697,4.256125450134277,4.073827743530273,1.0,0.8464804272488818,0.008036728679607488,0.9,True,1.0,True,1.0,11,,11,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,transition_03,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,3.0825541019439697,4.256125450134277,4.073827743530273,1.0,0.8464804272488818,0.008036728679607488,0.9,True,1.0,True,1.0,11,16,11,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,contrast_degeneracy_01,raw,none,none,,True,3.261909008026123,7.2399067878723145,7.1588006019592285,1.0,0.45033352066692883,0.009510594552332384,1.0,True,1.0,True,1.0,19,,19,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,contrast_degeneracy_01,compressed,compressed,compressed_shorter,,True,3.5680084228515625,7.418992519378662,7.318076133728027,1.0,0.8725174110340057,0.004757124572397336,0.9,True,0.6,False,0.7428571428571429,19,13,9,10.0,13.0,13,10.0,0.47368421052631576,0.30609941482543945,0.17908573150634766,0.4221838903670769,-0.09999999999999998
20260308T143516Z,hallucination_01,raw,none,none,,True,6.1503472328186035,6.814836025238037,6.687980651855469,1.0,0.6727576434207994,0.01042330057608639,1.0,True,1.0,True,1.0,10,,10,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,hallucination_01,compressed,compressed,compressed_shorter,,True,5.3089094161987305,7.348896503448486,7.227702617645264,1.0,0.6694959562220225,0.009989450311075277,0.6,False,0.6,True,0.48571428571428577,10,9,8,2.0,1.0,1,2.0,0.8,-0.841437816619873,0.5340604782104492,-0.0032616871987768414,-0.4
20260308T143516Z,hallucination_02,raw,none,none,,True,4.849016189575195,7.889267921447754,7.765988826751709,1.0,0.5430250185086309,0.01166645578141057,0.8,True,1.0,True,1.0,10,,10,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,hallucination_02,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,4.849016189575195,7.889267921447754,7.765988826751709,1.0,0.5430250185086309,0.01166645578141057,0.8,True,1.0,True,1.0,10,12,10,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,hallucination_03,raw,none,none,,True,4.648830413818359,7.34814977645874,7.227925777435303,1.0,0.5059359406219052,0.012632479610336124,0.6,False,1.0,True,1.0,14,,14,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,hallucination_03,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,4.648830413818359,7.34814977645874,7.227925777435303,1.0,0.5059359406219052,0.012632479610336124,0.6,False,1.0,True,1.0,14,15,14,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,random_baseline_math_01,raw,none,none,,True,5.439230918884277,4.340381145477295,4.204257965087891,1.0,0.8272994570951631,0.007741502684313563,0.8,True,1.0,True,1.0,22,,22,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,random_baseline_math_01,compressed,raw_fallback,compressed_longer_rejected,non_compressive_or_expansive,True,5.439230918884277,4.340381145477295,4.204257965087891,1.0,0.8272994570951631,0.007741502684313563,0.8,True,1.0,True,1.0,22,28,22,0.0,-3.0,-3,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,random_baseline_recall_01,raw,none,none,,True,4.965365409851074,7.982873439788818,7.843663692474365,1.0,0.6600122104723701,0.01099731711955449,0.7,False,1.0,True,1.0,10,,10,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,random_baseline_recall_01,compressed,compressed,compressed_shorter,,True,4.961123943328857,8.031170845031738,7.8801350593566895,1.0,0.7064191154914258,0.009267694137577692,0.8,True,0.6666666666666666,True,0.3392857142857143,10,9,7,3.0,3.0,3,3.0,0.7,-0.004241466522216797,0.04829740524291992,0.046406905019055644,0.10000000000000009
20260308T143516Z,random_baseline_degeneracy_01,raw,none,none,,True,4.770285606384277,1.4712872505187988,1.373818039894104,0.8649126636477281,0.881947985273281,0.007223608571504362,1.0,True,1.0,True,1.0,19,,19,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20260308T143516Z,random_baseline_degeneracy_01,compressed,compressed,compressed_shorter,,True,4.599143028259277,1.9208272695541382,1.744238018989563,1.0,0.936525621921364,0.007876970680370583,1.0,True,0.7,False,-0.6607142857142858,19,13,9,10.0,13.0,13,10.0,0.47368421052631576,-0.171142578125,0.44954001903533936,0.05457763664808302,0.0
